0.1607898448519041,0.4863876472978464,0.2416839129776387,0.4863876472978464,0.7110339725715586
0.16203796203796203,0.49201213346814965,0.24378757515030056,0.49201213346814965,0.7133866303793162
0.16338582677165353,0.5161691542288557,0.2482057416267942,0.5161691542288557,0.7112573914983822
0.16404643449419568,0.49929335756107407,0.2469542640303575,0.49929335756107407,0.7140347895064876
0.16139513294874344,0.4970390034715132,0.24366803483832214,0.4970390034715132,0.7125070422535211
0.16679878451578808,0.5045963229416467,0.2507198887895939,0.5045963229416467,0.716281446987336
0.16850257026503773,0.5053053053053053,0.25272854711124465,0.5053053053053053,0.7133447880870561
0.1640860647496481,0.4998978966714315,0.24707307226483646,0.4998978966714315,0.7096278593376579
0.16463698675717042,0.5011140368644926,0.2478461230214386,0.5011140368644926,0.7125908265213442
0.1648066958947788,0.5043708070746087,0.24843538777349422,0.5043708070746087,0.7121898719836864
0.16703150912106135,0.5051153460381144,0.25104685942173477,0.5051153460381144,0.7146027771454587
0.16566184351554125,0.49608826479438317,0.24838045497915934,0.49608826479438317,0.7129364625071551
0.16769608819818024,0.5041932907348243,0.2516820333914777,0.5041932907348243,0.7151335311572701
0.16640159045725647,0.5035091237216763,0.25013697265527723,0.5035091237216763,0.7150409276944065
0.1655952859247355,0.5013176565984188,0.24895555443700607,0.5013176565984188,0.7109196713829302
0.16576395854229356,0.49989917322040733,0.2489705734659034,0.49989917322040733,0.7122224125135582
0.16673272559122737,0.5111381125961928,0.2514445108587368,0.5111381125961928,0.713622991627065
0.1682150622652698,0.5150292515634456,0.2536008741432403,0.5150292515634456,0.7145525556121582
0.1619704433497537,0.49597747385358004,0.24419468237857103,0.49597747385358004,0.7173216393995615
0.16666666666666666,0.49537223340040243,0.24941748556377266,0.49537223340040243,0.709919261822376
0.1629880029164181,0.49676767676767675,0.24544592503867843,0.49676767676767675,0.7143342007014368
0.16633118625872248,0.5039642203699939,0.2501135045149574,0.5039642203699939,0.7097566548611904
0.1697176959699591,0.5021825396825397,0.25369618603718735,0.5021825396825397,0.7139891592665206
0.16219307097208208,0.4880566801619433,0.24347387023478917,0.4880566801619433,0.7110882722393513
0.1652599142550911,0.5018307567127747,0.24863938722031848,0.5018307567127747,0.7102308349957253
0.16112224448897797,0.49507389162561577,0.24312065315996373,0.49507389162561577,0.7100531493836933
0.16446879015351323,0.49320624619752584,0.24667816208540422,0.49320624619752584,0.7090794306703397
0.16491723859507468,0.4967571949736522,0.24762578298646193,0.4967571949736522,0.7101333180751845
0.1654075546719682,0.5050586806960745,0.24920127795527156,0.5050586806960745,0.7134602311352821
0.1661369355052311,0.5072786089769511,0.25029928172386273,0.5072786089769511,0.7136057120190401
